Слово,Сумма_слов
врасплох,6
трофа,6
смирять,6
вычертить,6
обожествить,6
Кордильеры,6
нерушимый,6
человекоподобный,6
клетчатка,6
Корсика,6
синтезировать,6
концентрация,6
миллионный,6
околосолнечный,6
Мексика,6
неуязвимый,6
половинный,6
неустанно,6
окова,6
биоинформатика,6
горизонтально,6
сумрачно,6
эфеб,6
логовище,6
обречь,6
логически,6
Милос,6
нецветковый,6
парфянин,6
Стамбул,6
присылать,6
сквернословие,6
парфюмерный,6
бальзамирование,6
отовсюду,6
плауновидный,6
погорельский,6
Ливия,6
колосс,6
приподнимать,6
уподоблять,6
нетто,6
скажем,6
заколдовать,6
воробьинообразный,6
покаяться,6
Луксор,6
потешать,6
одиноко,6
хеттский,6
государство-полис,6
кадетский,6
тонко,6
иносказательно,6
хвощевидный,6
незаурядный,6
медлитель,6
прямостоячий,6
доверху,6
сапиенс,6
Иня,6
оснастить,6
камбий,6
безупречный,6
подспорье,6
пал,6
пречистый,6
устьице,6
плоть,6
Индонезия,6
именины,6
межинститутский,6
истощать,6
спирогира,6
сон-трава,6
испепелять,6
инь,6
инфразвук,6
анаксагор,6
топология,6
предударный,6
светский,6
мензурка,6
искренне,6
необожжённый,6
вынесение,6
интенсивно,6
Турция,6
жар-птица,6
неизменно,6
исправиться,6
презрительно,6
предрассудок,6
свободноживущий,6
инфекция,6
неколебимый,6
девушка-бегунья,6
испуганно,6
Кальмар,6
катастрофический,6
выслать,6
выслушивать,6
чёбот,6
каяться,6
встревожить,6
одушевлённость,6
Калмыкия,6
пальмира,6
касание,6
соболезнование,6
ГЭС,6
кессон,6
упражнять,6
избивать,6
семиугольник,6
Капуя,6
кварцит,6
цирцей,6
Сахалин,6
тихоня,6
прародительница,6
эдикт,6
отчётливо,6
оглушение,6
Иркутск,6
