Слово,Сумма_слов
Смолян,2
Стародуб,2
шанхайский,2
Среднеазиатско-Хорасанский,2
шапчонка,2
шарахаться,2
шведовой,2
Свияжск,2
РЖД,2
Пятигорск,2
Пуста,2
Прикаспий,2
Реж,2
Рено,2
шемяка,2
Сан-Марино,2
Самодийскай,2
Рыбникова,2
шпаргалка,2
щёлканье,2
щёточка,2
Зарайск,2
эвакогоспиталь,2
Задонщиня,2
Карачаево-Черкесия,2
Канев,2
щербинка,2
Канберра,2
Кабарда,2
эвксинский,2
эко-хозяйство,2
Дальнегорск,2
Дзержинск,2
эгоистический,2
Евросоюз,2
эзель,2
штепсель,2
Лос-Анджелес,2
Лодора,2
Ловать,2
Ливан,2
Лесна,2
штатный,2
штангист,2
Медынка,2
Машук,2
Маньчжурия,2
Мальта,2
Конёнкова,2
Комсомольск,2
Клин,2
щековица,2
шумовой,2
Лабрадор,2
Курган,2
Косово,2
флегматик,2
выкидывать,2
треба,2
вымотать,2
тракайский,2
трактоваться,2
выборка,2
вульгарный,2
втягивание,2
трезвый,2
травматизм,2
высокотехнологичный,2
высокослоистый,2
вышеуказанный,2
токмо,2
вышатич,2
выпроводить,2
тотемизм,2
выписываться,2
выпачкать,2
выпукло-вогнутый,2
высококучевой,2
высококвалифицированный,2
торгово-промысловый,2
вырисовать,2
триллер,2
воцаряться,2
вотчинница,2
восьмигранник,2
востребованность,2
восточноазиатский,2
туркменский,2
трёхпольный,2
трёхрядка,2
впопыхах,2
тудать,2
туровский,2
воронковидный,2
вопрос-шутка,2
тюрк-кочевник,2
волховский,2
волосной,2
вороновое,2
восславить,2
восполнение,2
туша,2
втирать,2
вставание,2
тропочка,2
вскрывать,2
вскармливать,2
тришкин,2
троице-сергиевой,2
встрепать,2
трёхгодичный,2
трёхмесячный,2
трёхмиллионный,2
трёхнедельный,2
всеведущий,2
всеволожский,2
всасывательный,2
